Parameter Category, Parameter,Location, Depth, Timestamp,Value,Unit, Data Source
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,10/26/18,3.062, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,10/27/18,4.783, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,10/28/18,6.05, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,10/29/18,7.442, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,10/30/18,0.896, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,10/31/18,-2.429, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/1/18,-2.071, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/2/18,1.704, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/3/18,-2.342, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/4/18,-2.658, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/5/18,-3.158, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/6/18,-2.925, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/7/18,-4.571, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/8/18,-6.358, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/9/18,-6.492, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/10/18,-2.171, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/11/18,-5.608, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/12/18,-11.183, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/13/18,-6.85, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/14/18,-1.829, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/15/18,0.229, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/16/18,-0.104, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/17/18,-1.337, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/18/18,-3.829, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/19/18,-3.429, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/20/18,-1.75, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/21/18,-1.017, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/22/18,-2.187, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/23/18,-4.146, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/24/18,-5.021, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/25/18,-9.833, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/26/18,-7.821, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/27/18,-3.587, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/28/18,-2.167, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/29/18,-2.454, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,11/30/18,-4.254, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/1/18,-8.658, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/2/18,-10.321, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/3/18,-10.362, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/4/18,-13.496, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/5/18,-6.758, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/6/18,-3.742, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/7/18,-4.817, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/8/18,-4.879, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/9/18,-6.808, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/10/18,-6.546, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/11/18,-2.667, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/12/18,-5.708, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/13/18,-9.625, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/14/18,-4.571, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/15/18,-1.837, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/16/18,-2.504, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/17/18,-1.762, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/18/18,-2.704, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/19/18,-4.254, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/20/18,-4.179, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/21/18,-2.017, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/22/18,-6.196, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/23/18,-7.483, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/24/18,-5.887, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/25/18,-4.083, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/26/18,-4.237, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/27/18,-10.867, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/28/18,-10.983, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/29/18,-13.371, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/30/18,-9.383, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,12/31/18,-9.729, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/1/19,-11.562, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/2/19,-12.604, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/3/19,-6.129, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/4/19,-1.904, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/5/19,-1.283, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/6/19,-3.154, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/7/19,-6.062, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/8/19,-4.975, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/9/19,-1.812, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/10/19,-1.475, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/11/19,-3.396, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/12/19,-6.371, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/13/19,-7.629, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/14/19,-7.883, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/15/19,-4.854, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/16/19,-3.221, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/17/19,-2.562, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/18/19,-5.175, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/19/19,-6.987, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/20/19,-2.962, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/21/19,-4.683, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/22/19,-10.787, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/23/19,-10.467, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/24/19,-8.6, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/25/19,-9.2, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/26/19,-7.462, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/27/19,-4.854, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/28/19,-7.637, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/29/19,-9.133, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/30/19,-7.262, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,1/31/19,-4.387, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/1/19,-3.683, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/2/19,-3.417, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/3/19,-2.279, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/4/19,-2.221, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/5/19,-3.221, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/6/19,-8.404, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/7/19,-15.325, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/8/19,-12.65, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/9/19,-6.975, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/10/19,-6.5, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/11/19,-8.8, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/12/19,-8.371, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/13/19,-3.279, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/14/19,-2.021, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/15/19,-2.725, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/16/19,-9.242, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/17/19,-12.633, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/18/19,-10.629, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/19/19,-11.475, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/20/19,-14.058, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/21/19,-9.654, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/22/19,-6.433, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/23/19,-10.417, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/24/19,-9.883, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/25/19,-5.779, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/26/19,-2.867, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/27/19,-1.562, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,2/28/19,-1.175, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/1/19,-1.625, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/2/19,-1.171, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/3/19,-2.679, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/4/19,-4.779, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/5/19,-4.908, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/6/19,-0.908, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/7/19,-0.879, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/8/19,-2.604, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/9/19,-5.379, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/10/19,-4.087, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/11/19,-1.921, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/12/19,-0.092, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/13/19,-3.846, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/14/19,-8.437, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/15/19,-7.754, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/16/19,-3.45, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/17/19,-2.283, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/18/19,-1.542, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/19/19,-2.254, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/20/19,-1.417, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/21/19,0.767, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/22/19,-2.287, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/23/19,-2.504, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/24/19,-1.8, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/25/19,-0.362, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/26/19,2.042, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/27/19,5.629, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/28/19,4.704, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/29/19,-2.542, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/30/19,-4.517, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,3/31/19,-4.462, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/1/19,-1.971, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/2/19,0.6, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/3/19,-0.504, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/4/19,1.725, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/5/19,3.162, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/6/19,1.542, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/7/19,2.692, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/8/19,4.967, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/9/19,5.937, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/10/19,-0.692, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/11/19,-6.387, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/12/19,-4.425, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/13/19,-3.037, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/14/19,0.892, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/15/19,4.875, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/16/19,3.85, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/17/19,3.046, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/18/19,2.804, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/19/19,6.112, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/20/19,5.175, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/21/19,2.692, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/22/19,5.083, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/23/19,4.904, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/24/19,5.283, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_butte, 0 meters,4/25/19,6.558, degreeCelsius, EastRiver
